RowNumber,Exited,P_Hat
1891,0,0.0338902382345487
1892,0,0.0842687959571455
1893,0,0.332240470426595
1894,0,0.043221923380905
1895,0,0.495258446518284
1896,0,0.0557568589670163
1897,0,0.0766723735006628
1898,0,0.211197852117103
1899,1,0.301396864884003
1900,0,0.0536088533578116
1901,0,0.0640147139796906
1902,0,0.288236939859482
1903,0,0.0565070400003386
1904,0,0.0440063969083484
1905,0,0.596250155103777
1906,0,0.0460027551177127
1907,0,0.111548445086053
1908,0,0.434716719544006
1909,0,0.161946284113419
1910,0,0.151045141856012
1911,0,0.110092577025603
1912,0,0.157065734361651
1913,1,0.306828213570484
1914,0,0.075092218055215
1915,0,0.047730623347408
1916,0,0.0242939722879118
1917,1,0.547510931699635
1918,1,0.523651900334503
1919,0,0.0547894707099496
1920,1,0.174320566687373
1921,0,0.0511071799691411
1922,1,0.245823007300823
1923,1,0.140473349865307
1924,1,0.17323418807661
1925,0,0.106709189978318
1926,0,0.0492001686720428
1927,0,0.0316099190959954
1928,0,0.268816712471817
1929,1,0.655491273526007
1930,0,0.337057156213619
1931,0,0.142127072763619
1932,1,0.154367155863461
1933,0,0.253373563131267
1934,0,0.695521818700937
1935,0,0.198390575551902
1936,0,0.156872787393514
1937,0,0.330185033576446
1938,0,0.109361391433548
1939,0,0.0839824190831729
1940,0,0.0647232295094589
1941,1,0.354369923138717
1942,0,0.310614171111143
1943,0,0.278844818569557
1944,0,0.341809730642413
1945,0,0.128264844036972
1946,1,0.0664374523089669
1947,0,0.10888886874712
1948,0,0.130859170615702
1949,0,0.105529681108915
1950,0,0.172077691653419
1951,1,0.255309204861783
1952,1,0.414013395505352
1953,0,0.0635911000405761
1954,0,0.0141496243265497
1955,0,0.169670609975392
1956,1,0.533208936596187
1957,1,0.215941289359336
1958,1,0.200087496601999
1959,0,0.182630242915981
1960,0,0.133366281451165
1961,0,0.279986301144344
1962,0,0.11914810034505
1963,1,0.529701864589351
1964,0,0.260223366065449
1965,1,0.297001323474821
1966,1,0.161011434366106
1967,0,0.365127834360059
1968,0,0.0220019454225924
1969,0,0.323156191066645
1970,0,0.0683861679356987
1971,0,0.317229099356835
1972,0,0.090068100970435
1973,0,0.192807041567139
1974,0,0.158785022294349
1975,0,0.202737901210053
1976,0,0.175945454607493
1977,0,0.215950295342949
1978,1,0.106145632668135
1979,0,0.324735416212068
1980,0,0.0337424541109966
1981,0,0.0473956598672277
1982,0,0.620119573889472
1983,0,0.102463210892392
1984,0,0.229001845586804
1985,0,0.200973076662135
1986,1,0.420633205644402
1987,0,0.471840013574861
1988,1,0.150045544982158
1989,1,0.431887893644778
1990,0,0.0410881096530977
1991,0,0.0595465285333745
1992,0,0.129351395284712
1993,0,0.0628561108785002
1994,1,0.640893318349089
1995,1,0.372910732287495
1996,0,0.16842526738327
1997,1,0.499348917925213
1998,0,0.090504407383093
1999,0,0.108586976800914
2000,0,0.209074683236377
2001,0,0.24323959643478
2002,0,0.0393204750088759
2003,0,0.43725152519611
2004,0,0.100066550997197
2005,0,0.078353014507401
2006,1,0.141222977336428
2007,0,0.135163049677417
2008,1,0.276313260893303
2009,0,0.236465942799039
2010,1,0.465238815056738
2011,0,0.233916753042504
2012,0,0.0455140534275958
2013,0,0.479274843754404
2014,0,0.269524429171699
2015,0,0.146099057309385
2016,0,0.245285970509878
2017,0,0.037946274457482
2018,0,0.210304795510541
2019,0,0.175377149501789
2020,0,0.0432978041133224
2021,0,0.322395057868747
2022,0,0.167546151027405
2023,0,0.159858336740227
2024,0,0.100951232805019
2025,1,0.2524337165506
2026,0,0.195279316458456
2027,0,0.0321986914404189
2028,1,0.55982824527595
2029,0,0.230422402622132
2030,0,0.0547414272625034
2031,0,0.0453888607808033
2032,0,0.167542718053948
2033,1,0.396026685053327
2034,0,0.157703953186694
2035,0,0.104713488462416
2036,0,0.120520226969667
2037,0,0.0544044809932435
2038,1,0.128690152069431
2039,1,0.109083384954552
2040,0,0.670613582354154
2041,0,0.130610072322929
2042,0,0.289297638736598
2043,0,0.265561541335066
2044,0,0.0359869662618879
2045,0,0.230472644193228
2046,0,0.12684583859772
2047,0,0.110290896416287
2048,0,0.185424069619491
2049,0,0.241130898089924
2050,1,0.174992663236983
2051,1,0.187323443744919
2052,0,0.259386613504142
2053,0,0.0675831993575224
2054,1,0.554127852180301
2055,0,0.0575557200662375
2056,0,0.352304691446325
2057,1,0.0596840029677741
2058,0,0.080607699959022
2059,0,0.227041413110781
2060,0,0.189908886652937
2061,0,0.17453696036197
2062,0,0.472023843014268
2063,0,0.133202790627057
2064,1,0.436192968654887
2065,0,0.0687635575807804
2066,0,0.0939393450046268
2067,0,0.140654897666216
2068,0,0.0415890923802713
2069,1,0.203450259884452
2070,0,0.0755005649263146
2071,1,0.270884045708908
2072,0,0.0721289676110528
2073,0,0.0414729229375623
2074,0,0.168733246729165
2075,1,0.457670590319975
2076,0,0.20734044809906
2077,1,0.161109725399982
2078,0,0.248084130437341
2079,1,0.322137721962021
2080,0,0.295253860015572
2081,1,0.571797754558446
2082,0,0.108394143594606
2083,0,0.0483526346490995
2084,0,0.0234813614358695
2085,1,0.289650486282832
2086,0,0.207202147515691
2087,0,0.0577506905898368
2088,1,0.482043760592934
2089,0,0.247448217328237
2090,0,0.159156944182736
2091,0,0.137300974052759
2092,0,0.273789399275402
2093,1,0.0687609811284297
2094,0,0.234850767259374
2095,0,0.653104023155308
2096,0,0.47683340867038
2097,0,0.079387823308906
2098,0,0.0769569537139255
2099,1,0.308753285078563
2100,0,0.253037686095939
2101,0,0.143736473059906
2102,0,0.160801383804844
2103,0,0.145627206156893
2104,0,0.31399977192455
2105,0,0.147228390860184
2106,0,0.054455510077753
2107,1,0.762849772090218
2108,0,0.165273052394274
2109,0,0.695250035378907
2110,0,0.0655461545173454
2111,1,0.351404422359192
2112,0,0.0550682843186176
2113,0,0.13023978210855
2114,0,0.275952481190773
2115,0,0.0991586127160925
2116,1,0.769653406610388
2117,0,0.182076290063758
2118,0,0.0313330891053961
2119,1,0.114331746631158
2120,0,0.0722405808210893
2121,1,0.495945376575495
2122,0,0.0322793077723816
2123,0,0.19339156730221
2124,0,0.243238226726601
2125,1,0.0984974555434859
2126,0,0.135078210507754
2127,0,0.0806170768664814
2128,0,0.239978180594029
2129,0,0.0574844769524774
2130,0,0.149128907102192
2131,0,0.133563509614554
2132,0,0.205029350298655
2133,1,0.15854724829855
2134,0,0.201675063982534
2135,0,0.271183647788294
2136,1,0.64227439708457
2137,0,0.0182002180168491
2138,0,0.25542032255177
2139,0,0.111963732254699
2140,1,0.523331887949972
2141,0,0.220557640319794
2142,1,0.0115586533603736
2143,0,0.155930509468539
2144,0,0.0587137229152505
2145,0,0.113854923310326
2146,0,0.139830022411247
2147,0,0.137305309692071
2148,0,0.0555656849069032
2149,0,0.0218495463344842
2150,1,0.468848571877971
2151,0,0.0689315102401761
2152,1,0.378012633372026
2153,1,0.295109885472473
2154,1,0.162983925982243
2155,1,0.742007446079661
2156,0,0.2414015162828
2157,0,0.174655247245175
2158,0,0.117407072309503
2159,0,0.128222254532181
2160,0,0.49543675483542
2161,0,0.0235112881555356
2162,0,0.259620551629971
2163,0,0.233321489372544
2164,0,0.041039777539916
2165,0,0.561401475361735
2166,0,0.0373692236472287
2167,0,0.058284069732123
2168,0,0.0479576651166755
2169,1,0.765597496840303
2170,0,0.165658455979046
2171,0,0.0674421360350005
2172,0,0.413248249884922
2173,0,0.1277591437887
2174,0,0.142672885356399
2175,0,0.093246869786129
2176,0,0.339388752730086
2177,0,0.0598277273373099
2178,0,0.0312581278791646
2179,0,0.37258088586247
2180,0,0.216491912998951
2181,0,0.103251993667723
2182,1,0.349164762243968
2183,0,0.0526518906615342
2184,0,0.0618838303481611
2185,0,0.242728650551638
2186,0,0.0894750367992459
2187,1,0.303991592118577
2188,0,0.0396321721393133
2189,0,0.0795706313297654
2190,0,0.0725745026621674
2191,1,0.795136684653171
2192,1,0.46485973982351
2193,0,0.123535338808392
2194,0,0.0681017713004565
2195,0,0.0573523787682343
2196,1,0.495111685376608
2197,1,0.196143707067687
2198,0,0.0684943894969693
2199,0,0.2617256576146
2200,0,0.102792601978004
2201,0,0.0657170034121561
2202,0,0.156543781438528
2203,0,0.0323836379858903
2204,0,0.0436315893915354
2205,0,0.0950641284554201
2206,0,0.168342768219688
2207,0,0.0451242977665419
2208,0,0.258409307177641
2209,1,0.419198208768894
2210,0,0.0935524129284526
2211,0,0.161511607595323
2212,0,0.222194354307431
2213,0,0.399889194015653
2214,1,0.272174364317162
2215,0,0.0438903902511394
2216,0,0.0451990768252448
2217,0,0.432519395748408
2218,0,0.171501842048348
2219,0,0.0709779085965635
2220,0,0.167555543297056
2221,0,0.650431083795598
2222,1,0.389473228702221
2223,0,0.182149439980511
2224,0,0.0343958263744819
2225,0,0.44743735896212
2226,0,0.137152077275536
2227,0,0.116661333652621
2228,0,0.26437048965909
2229,0,0.188280523713447
2230,0,0.246605618310225
2231,0,0.0439015121373459
2232,0,0.161027985926873
2233,0,0.11631748582476
2234,0,0.222284128868191
2235,1,0.0725779350316998
2236,1,0.584917222337937
2237,1,0.400596150795883
2238,1,0.168543047486902
2239,0,0.0325423777839648
2240,1,0.0631854970985266
2241,0,0.352481591655934
2242,1,0.386797155887252
2243,0,0.138252418982214
2244,1,0.185797098718222
2245,0,0.422684316761962
2246,1,0.352306969191366
2247,0,0.214617365583609
2248,0,0.287311054321199
2249,0,0.291177155354345
2250,0,0.035396703467277
2251,0,0.0133264307035939
2252,0,0.133492516553879
2253,0,0.160669579005324
2254,0,0.106562408410472
2255,0,0.0643646428854628
2256,0,0.0855920995752254
2257,0,0.0552157183850026
2258,0,0.0684194314308632
2259,0,0.119606919009887
2260,0,0.313718175089119
2261,0,0.151039440455013
2262,0,0.604484493475193
2263,1,0.2773038494956
2264,0,0.361020123644704
2265,0,0.0544560810540705
2266,0,0.175847361342499
2267,1,0.432881889366595
2268,0,0.163664047058239
2269,1,0.584113349035968
2270,0,0.0607667341157216
2271,1,0.273827724259874
2272,0,0.15333814856188
2273,1,0.571009330225841
2274,0,0.0562448362298607
2275,1,0.700979701020347
2276,0,0.162066565087677
2277,1,0.653600009736542
2278,0,0.258602276106956
2279,0,0.0982101488619346
2280,0,0.0950167405624421
2281,0,0.0399076761115731
2282,0,0.469580432212087
2283,0,0.201093523487678
2284,0,0.108480339430745
2285,0,0.341739888389966
2286,1,0.24805710555599
2287,0,0.426561665944948
2288,0,0.0711663185038119
2289,0,0.0702436742305272
2290,1,0.0940545384428782
2291,0,0.284583433795394
2292,0,0.0907275655540878
2293,0,0.0237128957510997
2294,1,0.419823174499611
2295,0,0.140642276621559
2296,1,0.0588377909458987
2297,1,0.227645292210007
2298,0,0.126687735000714
2299,0,0.479793090245639
2300,0,0.107768845358721
2301,0,0.393975044412387
2302,0,0.306698141634505
2303,0,0.160344711782477
2304,0,0.127832625729506
2305,0,0.0948291409002134
2306,0,0.0906937156677756
2307,0,0.2364107787999
2308,0,0.389416651089738
2309,0,0.407913771161405
2310,1,0.233377620943934
2311,0,0.0458098211053643
2312,0,0.0539525357138711
2313,1,0.51400864823071
2314,0,0.469908515996807
2315,0,0.125294744366846
2316,0,0.191281580528411
2317,1,0.41691286531703
2318,0,0.112848375288291
2319,0,0.0376084167025881
2320,0,0.208494351887539
2321,0,0.233780660190387
2322,0,0.217317907832614
2323,0,0.274624132099006
2324,0,0.366727017624319
2325,0,0.0693874729358879
2326,0,0.091543306487347
2327,0,0.110672857257902
2328,0,0.0427523100383802
2329,0,0.0277668336630225
2330,0,0.14949244527759
2331,0,0.0997658981759485
2332,0,0.210938332872415
2333,0,0.194963370182935
2334,0,0.12829510105684
2335,0,0.194420091465254
2336,1,0.342355513067615
2337,1,0.14104474199262
2338,0,0.164573338390628
2339,0,0.0515406369649491
2340,0,0.177612311218506
2341,1,0.429608661345068
2342,0,0.11724344703508
2343,0,0.219945963425282
2344,0,0.133963632389149
2345,1,0.651225718457529
2346,0,0.176748618336418
2347,1,0.504568326262416
2348,1,0.640618203821347
2349,0,0.268651480535383
2350,1,0.479482410522282
2351,1,0.781049627988817
2352,1,0.132258968406154
2353,1,0.203282443070444
2354,0,0.136974499547935
2355,0,0.27192228093349
2356,1,0.132297985794541
2357,0,0.456565045763642
2358,0,0.215853068849679
2359,0,0.111134435095328
2360,0,0.103555691540318
2361,0,0.541230299790178
2362,0,0.27601500953891
2363,1,0.221439953912228
2364,0,0.0576351909077172
2365,0,0.181664624080683
2366,0,0.242057335479935
2367,0,0.0961462884764872
2368,1,0.347896897983013
2369,0,0.0996072363231263
2370,1,0.56672650647447
2371,0,0.277745517050127
2372,0,0.0365073651872145
2373,1,0.5571396145791
2374,0,0.121068417040616
2375,0,0.107908035426605
2376,0,0.08751024456126
2377,0,0.0272371592936134
2378,0,0.150860504769994
2379,0,0.124950827371058
2380,0,0.0792172292633934
2381,0,0.0931374719905959
2382,1,0.345202707316695
2383,0,0.0458492441753044
2384,0,0.210322797636611
2385,0,0.208406673733714
2386,0,0.100572546642543
2387,0,0.299532169112711
2388,0,0.0847456589583369
2389,1,0.245801809863413
2390,0,0.244643172225798
2391,0,0.234382514236952
2392,0,0.0769825521953737
2393,0,0.135216969653649
2394,1,0.181538541406467
2395,0,0.0707124965403761
2396,1,0.386708441904416
2397,0,0.0409097643075251
2398,0,0.168327715604611
2399,0,0.14922141760835
2400,0,0.553850696112563
2401,0,0.104289788740023
2402,0,0.0308424593893184
2403,0,0.138363676201795
2404,0,0.0507694846817396
2405,1,0.296360567872678
2406,0,0.110887321618718
2407,0,0.0474336375387094
2408,1,0.565479376283966
2409,0,0.153092788645022
2410,0,0.313541763645046
2411,0,0.238981651594995
2412,0,0.14054557974909
2413,0,0.130699204849291
2414,0,0.0898497717987392
2415,1,0.442084862226057
2416,0,0.0474763552974766
2417,0,0.260313727683748
2418,0,0.0826093950185636
2419,1,0.0630346379244147
2420,0,0.394537374098336
2421,0,0.421380400455763
2422,0,0.0914123046577168
2423,0,0.0640457233955019
2424,0,0.110444921720142
2425,0,0.0336729211265382
2426,0,0.133668258548847
2427,0,0.322698899930444
2428,1,0.374329312461153
2429,0,0.243096108623736
2430,0,0.0261771365372523
2431,1,0.258891533484123
2432,1,0.0160611025820344
2433,1,0.381788373086014
2434,0,0.643034022783214
2435,1,0.514691830567095
2436,0,0.380489761119278
2437,0,0.126865878253704
2438,0,0.160447595237477
2439,1,0.628818142625328
2440,1,0.285303565188653
2441,0,0.189620639351911
2442,0,0.0240759546835501
2443,0,0.169025011706066
2444,0,0.19345323354994
2445,0,0.291914728072161
2446,0,0.0916967630978265
2447,0,0.155775297333948
2448,0,0.03487042422917
2449,0,0.175353721646853
2450,1,0.362803476716215
2451,0,0.388237954871454
2452,0,0.0560089662899859
2453,0,0.178584968330231
2454,0,0.362291204103244
2455,1,0.701628823482814
2456,1,0.0991725642020933
2457,0,0.0553047454443209
2458,0,0.0957872415748117
2459,0,0.6756160229677
2460,1,0.589195568716058
2461,1,0.40385022368539
2462,0,0.0836097044677078
2463,1,0.224540723247029
2464,0,0.0348219049346572
2465,0,0.176627549009186
2466,0,0.0732745405674721
2467,0,0.255525236007983
2468,0,0.108521440150867
2469,0,0.0680322851288908
2470,1,0.124452559086996
2471,0,0.0803553539454678
2472,0,0.5002506329043
2473,0,0.0733850079892569
2474,1,0.812754659882803
2475,1,0.178651732247992
2476,0,0.0853742898085839
2477,0,0.237883300191895
2478,1,0.347558430118273
2479,0,0.3178606418331
2480,0,0.120818114694754
2481,0,0.134314795978273
2482,0,0.553999766984579
2483,0,0.236344039293898
2484,0,0.121257987005798
2485,0,0.0699720684202302
2486,0,0.113474796913055
2487,0,0.181225102263801
2488,0,0.155174220263764
2489,0,0.0774986177415018
2490,0,0.0360195287219673
2491,0,0.410619897891949
2492,0,0.0386091738029522
2493,1,0.166971980496068
2494,0,0.0234304952875572
2495,0,0.126649202896865
2496,1,0.759046311218541
2497,0,0.136974309632176
2498,0,0.0147923351809935
2499,0,0.042525382664997
2500,1,0.085420832837565
2501,0,0.119994150672523
2502,0,0.457952271930031
2503,0,0.114046198314592
2504,0,0.225259095450355
2505,0,0.331795741572244
2506,0,0.459226162844042
2507,0,0.072169251013979
2508,0,0.102129529778177
2509,0,0.128525211365439
2510,1,0.321570566406502
2511,0,0.287770059114129
2512,0,0.381989098932852
2513,0,0.174845807330986
2514,0,0.131313374589651
2515,0,0.258211072719023
2516,1,0.174021146892925
2517,0,0.0633735766794022
2518,0,0.304876659041746
2519,1,0.209755006547069
2520,0,0.456110688318805
2521,1,0.744735123969112
2522,0,0.0599919552258397
2523,0,0.12301097784354
2524,0,0.0854608241865295
2525,1,0.13319936644843
2526,0,0.0585265050845839
2527,0,0.119985728958542
2528,0,0.0586638483667042
2529,0,0.0299195216693876
2530,0,0.0593987030763245
2531,1,0.411387387633756
2532,0,0.261678851440537
2533,0,0.290011710808003
2534,0,0.289039040341634
2535,0,0.399565867595157
2536,1,0.365831684554631
2537,1,0.198445621436683
2538,0,0.242381850850492
2539,0,0.0484798575527769
2540,1,0.59040752012802
2541,1,0.595516271539477
2542,1,0.370634695732735
2543,1,0.152254228772348
2544,0,0.0300705892016634
2545,0,0.254185718652685
2546,0,0.12922686750984
2547,1,0.107651455363114
2548,0,0.412097263581697
2549,1,0.121828567109014
2550,1,0.0684610899949664
2551,0,0.162804929385876
2552,0,0.244502560751216
2553,0,0.404740789001756
2554,1,0.373081733300662
2555,0,0.120324214469216
2556,0,0.174496553196637
2557,0,0.105249673377617
2558,0,0.074996003859556
2559,0,0.120067837636287
2560,0,0.502575000721693
2561,1,0.140581326146375
2562,0,0.0631306591237597
2563,0,0.343228083764138
2564,0,0.033870468424206
2565,1,0.119510001854213
2566,0,0.225566499836365
2567,0,0.13242838022284
2568,0,0.189636832738584
2569,1,0.365974064479451
2570,0,0.514202408619984
2571,0,0.219705505712086
2572,0,0.107046174331709
2573,0,0.221403324117873
2574,0,0.0603565010033714
2575,1,0.391149527151827
2576,1,0.636047965562161
2577,0,0.163570518602904
2578,0,0.207823323237724
2579,0,0.0909073220754038
2580,1,0.274186217443844
2581,1,0.220938935648838
2582,0,0.0880465983539671
2583,0,0.183145628814357
2584,0,0.127059000426915
2585,0,0.165410499720454
2586,0,0.0221428477506444
2587,0,0.158407922216593
2588,0,0.0355759799493833
2589,0,0.0338899860569483
2590,0,0.245363179557436
2591,0,0.0220207490263138
2592,0,0.157406226753823
2593,0,0.162784902470087
2594,0,0.568248571918801
2595,1,0.638837986413827
2596,0,0.104785756841457
2597,0,0.138839948217138
2598,0,0.155576888043048
2599,0,0.111129534148156
2600,0,0.3321807649813
2601,1,0.0719695495852008
2602,0,0.0987372403791885
2603,0,0.203317860139806
2604,0,0.178821969385285
2605,0,0.0913767470948396
2606,0,0.223667100225563
2607,0,0.0471307679965116
2608,0,0.12105884125145
2609,0,0.0394926949775252
2610,0,0.152014247536972
2611,0,0.0750674457998655
2612,0,0.106575623234602
2613,0,0.116416593802398
2614,0,0.029746414423449
2615,1,0.755100311888571
2616,0,0.344119707153369
2617,0,0.136885669739907
2618,1,0.174105792092241
2619,0,0.146797328018111
2620,1,0.245223320364793
2621,0,0.151723532330839
2622,0,0.209468506666486
2623,0,0.0738610884352228
2624,0,0.114709052912653
2625,0,0.189185354399403
2626,0,0.220698414789584
2627,0,0.13478682980898
2628,0,0.157158057929538
2629,1,0.276674475945215
2630,1,0.274657616311249
2631,0,0.431641077364518
2632,0,0.0671303443455465
2633,0,0.1062514308501
2634,0,0.074374035574255
2635,1,0.34138095136706
2636,0,0.0405022710923557
2637,0,0.0298748352304785
2638,0,0.171796560747866
2639,0,0.0685211398857574
2640,1,0.474390063470293
2641,0,0.136124444935717
2642,0,0.1332473658056
2643,0,0.116896896878921
2644,0,0.0370095568955308
2645,0,0.0327769192242834
2646,0,0.0225633645708439
2647,0,0.252774959681165
2648,1,0.39715292781352
2649,0,0.0222860182509215
2650,0,0.196143268265817
2651,0,0.147782922103462
2652,0,0.141592700323705
2653,0,0.225710575453385
2654,0,0.066952359335856
2655,1,0.294770943429916
2656,0,0.557954733375532
2657,0,0.0593763765747114
2658,0,0.0290195060609668
2659,1,0.338937124767475
2660,1,0.692363862235993
2661,0,0.173088663758382
2662,1,0.164342629829464
2663,1,0.370427981016422
2664,0,0.0585156795810982
2665,0,0.0285611579667653
2666,1,0.217564602409974
2667,0,0.0700206344646131
2668,0,0.0667477663940662
2669,1,0.429057157245216
2670,0,0.0865511007138002
2671,1,0.38568018344263
2672,0,0.0368943328645455
2673,0,0.141017661277751
2674,0,0.383466421724014
2675,0,0.0752044657172612
2676,0,0.127831092911594
2677,1,0.436381726682633
2678,0,0.121786301720386
2679,0,0.176723487432703
2680,0,0.113634757788899
2681,0,0.221742439243428
2682,0,0.281442287900262
2683,0,0.269086916868674
2684,0,0.0383466478736718
2685,0,0.117594245788244
2686,0,0.200137490219958
2687,0,0.316475071669988
2688,0,0.277099384392884
2689,0,0.10878438080358
2690,1,0.0606200215283477
2691,0,0.240233695813878
2692,0,0.197438062574984
2693,0,0.076116481893591
2694,0,0.0391987991108876
2695,0,0.0796898134699821
2696,1,0.435376953640522
2697,0,0.147435758482136
2698,0,0.0908983586358776
2699,1,0.106841902938032
2700,0,0.12905457168032
2701,0,0.0905959154800006
2702,0,0.141202501976998
2703,0,0.0741391924726002
2704,1,0.502444173343738
2705,0,0.0648004901993277
2706,0,0.224625406434247
2707,0,0.0229273070503502
2708,0,0.296725138295657
2709,0,0.0428230052545596
2710,0,0.193646102281464
2711,0,0.136485797650659
2712,0,0.0398301111702904
2713,0,0.354754299724778
2714,0,0.379240160997988
2715,0,0.311245361709486
2716,0,0.0803557359404904
2717,0,0.0802995207200366
2718,0,0.595379095486136
2719,0,0.123383934104688
2720,1,0.537023178013337
2721,1,0.28492373732325
2722,1,0.292671876216459
2723,0,0.0827781789123722
2724,0,0.144282617371272
2725,0,0.486606957714661
2726,0,0.404465539180322
2727,0,0.424086330271827
2728,0,0.380957358069206
2729,0,0.195344704418049
2730,0,0.0516792062255409
2731,0,0.124604446062235
2732,0,0.0557478300770918
2733,1,0.660473705154174
2734,0,0.141150549152075
2735,0,0.193354192170582
2736,0,0.354174835390024
2737,0,0.265655313039848
2738,0,0.0478337190272851
2739,1,0.209402084109223
2740,0,0.283263479238339
2741,0,0.11795110004037
2742,0,0.211680928318187
2743,0,0.153458212374407
2744,1,0.0694603475589865
2745,0,0.189867665950325
2746,0,0.312890060310637
2747,0,0.0422687655504368
2748,0,0.0648340769122333
2749,1,0.545605772677983
2750,0,0.0314415143469939
2751,1,0.252506025140827
2752,0,0.0840468592815925
2753,1,0.191790467247342
2754,0,0.12214364688755
2755,0,0.0755358343336526
2756,0,0.0297229252310815
2757,0,0.0483384799585631
2758,1,0.335953320909221
2759,0,0.117586000110386
2760,0,0.127752753227867
2761,0,0.632232995689232
2762,0,0.274202688795517
2763,0,0.0702586223282661
2764,0,0.350831075637535
2765,0,0.0480412366879195
2766,0,0.0403811473869486
2767,0,0.0320564309715199
2768,0,0.114259958852415
2769,0,0.0215275251291146
2770,1,0.493312391643566
2771,0,0.0534258474942651
2772,0,0.185313372590309
2773,0,0.764972765752695
2774,0,0.0831174054610818
2775,0,0.0506579875719123
2776,1,0.15147600021507
2777,0,0.135004921895531
2778,1,0.804058521272832
2779,0,0.491034836304648
2780,0,0.123525801747464
2781,0,0.0721478792110966
2782,1,0.558223336439534
2783,0,0.0505110073646463
2784,0,0.20850210685069
2785,0,0.182018397977995
2786,1,0.252579921060477
2787,1,0.509378250816333
2788,1,0.239261028469873
2789,0,0.385298832501488
2790,1,0.289252433329883
2791,0,0.171119494930084
2792,0,0.464027061710693
2793,0,0.14340429872713
2794,0,0.150905174911534
2795,1,0.38344223256124
2796,0,0.0535428349365726
2797,0,0.125285877525216
2798,0,0.0703941258017229
2799,0,0.205250561179588
2800,0,0.234256504121988
2801,0,0.328942208644619
2802,0,0.0446877566489197
2803,1,0.185087473558631
2804,0,0.282228961977117
2805,0,0.126043453178564
2806,1,0.417931255960659
2807,1,0.164944860652648
2808,0,0.131871581343951
2809,0,0.095204170026346
2810,0,0.0791752726968537
2811,0,0.0454951756105361
2812,0,0.0590114255424411
2813,0,0.0244538529459337
2814,1,0.503537593531742
2815,0,0.477087506708142
2816,0,0.308439708241351
2817,0,0.0561078483380491
2818,0,0.0503230029836202
2819,0,0.1363007942442
2820,0,0.205283735750353
2821,0,0.0824034861247163
2822,0,0.0741595241729806
2823,0,0.195044773344802
2824,0,0.573884770166928
2825,0,0.0441414028594321
2826,0,0.0949385175780825
2827,0,0.367687454693567
2828,0,0.0567379427903743
2829,0,0.150557893852666
2830,0,0.192330727586984
2831,0,0.202989873497813
2832,0,0.156376784900227
2833,0,0.0163286908552213
2834,0,0.159094063304849
2835,0,0.0992514672703891
2836,0,0.0574487501471671
2837,0,0.195111340036496
2838,0,0.410271900873852
2839,0,0.234419720308486
2840,0,0.178169379693903
2841,0,0.169110495125096
2842,0,0.121944545378814
2843,1,0.124577194619683
2844,0,0.133559227202354
2845,0,0.0666178820944447
2846,1,0.448422509164303
2847,0,0.355198796994225
2848,1,0.191490808175091
2849,0,0.087979389118113
2850,0,0.179658801390418
2851,0,0.12009251253227
2852,1,0.379501321418415
2853,0,0.0578220008452741
2854,1,0.219059403467329
2855,0,0.14343638596271
2856,0,0.565177566577868
2857,1,0.63312188118908
2858,0,0.135032781991216
2859,0,0.0597791784832263
2860,0,0.100777772215056
2861,0,0.276773908544835
2862,0,0.0979113035099305
2863,0,0.255951270919057
2864,0,0.246687520888886
2865,0,0.130734091462731
2866,0,0.0216611830066973
2867,0,0.0491693807858038
2868,0,0.0490979516176743
2869,1,0.164983611677958
2870,0,0.0468733049170864
2871,0,0.238401554644651
2872,0,0.193452044280844
2873,1,0.379721870500249
2874,0,0.212426928907224
2875,0,0.214142616138396
2876,0,0.23582217993139
2877,0,0.10421077347686
2878,0,0.38714041757969
2879,0,0.303679416034918
2880,1,0.687960331689915
2881,1,0.403545028427144
2882,0,0.194040707051883
2883,0,0.0510794760700463
2884,0,0.122581563923733
2885,0,0.046403107055168
2886,0,0.174820237275428
2887,0,0.214574990461629
2888,0,0.270930872946455
2889,0,0.123857190215199
2890,0,0.0541742414874641
2891,0,0.164253411585888
2892,0,0.312585818771979
2893,0,0.202413768566763
2894,0,0.255700094728343
2895,0,0.0373632193351551
2896,0,0.248977703586836
2897,0,0.0841376356493027
2898,0,0.297579435079467
2899,1,0.388984937593663
2900,0,0.174884218129365
2901,1,0.0462653401667058
2902,0,0.526432367826078
2903,0,0.0910557015992068
2904,0,0.148856327124811
2905,0,0.0720185813481715
2906,0,0.0980711028345035
2907,0,0.149767916588964
2908,0,0.0437898540697735
2909,0,0.446274050735306
2910,0,0.137663082797712
2911,0,0.154373140960047
2912,0,0.511006911916696
2913,1,0.0880623658757873
2914,0,0.0843689070360638
2915,0,0.069208603432177
2916,1,0.741255421143257
2917,1,0.395952101772144
2918,1,0.220668063391763
2919,1,0.457120496663521
2920,0,0.286883019420486
2921,0,0.0573457048711481
2922,0,0.356667693784118
2923,0,0.150482991271633
2924,0,0.160257302539869
2925,0,0.331675985196126
2926,0,0.663855065866396
2927,0,0.252588105890281
2928,0,0.0500294376202757
2929,1,0.500180071990383
2930,0,0.0968566670192531
2931,0,0.397152025666231
2932,0,0.418274842576318
2933,1,0.455926093471644
2934,0,0.23778362742366
2935,1,0.0378776361589955
2936,0,0.144217607731104
2937,0,0.107992915942292
2938,0,0.0676177392746107
2939,0,0.0218566585515219
2940,1,0.106545244246862
2941,0,0.0409945231847317
2942,0,0.0371274445380798
2943,0,0.131794294854546
